020109000065000000000700810239560007400000300600030102396800500780010060500090728,827159634165348279943726815239561487451287396678934152396872541782415963514693728
270508036600100008503976002000025601450000007000000290008200050100860000000400060,271548936694132578583976412839725641452619387716384295368297154145863729927451863
801600000000900030900000000300000846490700000000400100500068000030209670009000400,851673924762914538943825761317592846496781352285436197574368219138249675629157483
030200900200801600400000000028350006010000780090100002850006090900540201100900000,536274918279831654481695327728359146315462789694187532852716493963548271147923865
100604000000000708060000000300200017009070000000500000908000400070080000000000030,187624395492315768563897142345268917829471653716539284938152476674983521251746839
000409510578000000000700000004021805290000700001000600040100070600050000000074050,362489517578213469419765382734621895296548731851397624945136278687952143123874956
000900800030810000000003600000026040006000080027000060218000036400600010000700500,152964873639817452784253691891526347346179285527348169218495736475632918963781524
450000010009027000100000000037000200000412000200700000010000307608900000003000000,456398712389127465172654839937865241865412973241739586514286397628973154793541628
074380900000500060630901000000002314300700809900000070108004630500000090020030000,274386951819547263635921748756892314341765829982413576198254637563178492427639185
508000070000070200094000000670038400003450080800000001000809040309740600000500019,528316974136974258794285163675138492913452786842697531251869347389741625467523819
400680000050200010000000000000105020800000000700000000000003806000090700020800000,431689275658237914279514683963175428815942367742368591194723856586491732327856149
064500070000070002092000000400100003000680900100000000200040000000000450000000620,864532179531479862792861534456197283327684915189253746215746398673928451948315627
500090010406308500070040000145000020800607000000500001320800005701000600908000000,583296417416378592279145368145983726832617954697524831324869175751432689968751243
400900000000100006000000070070004200514280000006070000200000850000600000000000400,457936182382157946691428375973564218514289637826371594269743851148695723735812469
600003140070908000000000600100280000000400093704000000009005020000070804040000000,685723149471968532932514678193287465268451793754396281819645327326179854547832916
000000016090020000040000000605100040100000000000090000720000900000500800000600000,257948316396721584841365792685137249139254678472896153728413965964572831513689427
008941000390070840012000007230800059081060074706000028169020000000500700040000000,678941532395672841412358967234817659981265374756439128169723485823594716547186293
050072004300006917780000005973200501000107283000300000000050702100600000825700000,651972834342586917789413625973248561564197283218365479436851792197624358825739146
300000100000037000000050000020000483057060000008004000900600000000540672000100050,374896125591237846286451739629715483457368291138924567945672318813549672762183954
030000200000307906900000000704910000003800500060000400802003691000024000050009000,638491257421357986975268143784915362213846579569732418842573691197624835356189724
802093000701050300000006084030600100000000520410000000900000470500401000000300000,842793615761854392359216784237685149698147523415932867923568471576421938184379256
900000340000607029010000000005000900600100007800040000000096010070000006506000890,967812345458637129213954678745263981632189457891745263384596712179428536526371894
090620050700080000000750082000070840082003070060000200800500900004200063000000708,398621457725384691641759382539172846482963175167845239816537924974218563253496718
000020095001600000040009070000800100720000000000900000008000300500040000000070000,836721495971654238245389671659837142723415986184962753418596327567243819392178564
020800000100000400000100000409080100000250080600010000010000079000541020000060000,725894316193672458846135297459783162371256984682419735514328679967541823238967541
070100000001300850045000000207803900900000007000000040002070090108000300000000000,879154623621397854345286719217843965984562137563719248432678591198425376756931482
000090270035000000000700000000005083900010000020000000100609400000800000000003000,841396275735182694692754318417265983983417526526938147158679432364821759279543861
003000048040905700000600300200470000000000900000000500400080070190000000000006000,953217648648935712721648395265479183314852967879163524436581279197324856582796431
012570008008040030050800700000029000700000800000000609800710390030000001004000020,412573968678941235359862714586429173791635842243187659825714396937256481164398527
020000800000000007800100400009000784080060050250400010100003020090028300400000070,921374865346852197875196432619235784784961253253487916168743529597628341432519678
600000832000107000090000017830500200402010900960070100309800740080234001000060000,617945832243187659598623417831596274472318965965472183329851746786234591154769328
000401000600000500002000000305060000000100078000000040080050000010800006000000200,758431962634289517192576834345768129926145378871392645283657491419823756567914283
006900018000002379900000040003070460602510000470000000210700805000053100500020000,326947518145682379987135246853279461692514783471368952214796835769853124538421697
700650000100208700080030210350090800000800060802700400200400000040000052600000009,723651984169248735584937216356194827497823561812765493235419678948376152671582349
090630000300800021000020030906070800501008000200000060100502080085010300000703000,892631574354897621617425938936274815541368297278159463163542789785916342429783156
016700005000000010000000000000400306150900000860002050300604700000080600000010030,216739845597846213438125967972451386153968472864372159385694721721583694649217538
000230800100000002430000600008501006070003010900807300850070040020000500000010000,567234891189756432432189675348591726275463918916827354853672149721948563694315287
000090043050400000069700800000608050900000100700004000100070000000109060020000900,271895643853461297469732815342618759986357124715924386194276538537189462628543971
300080000702005040054000090030200000500109200080000500000090302900703400000540870,361984725792315648854672193137258964546139287289467531475896312918723456623541879
000250760041000000500730198690018540300900206005040000200500030000090621000000000,938251764741869352526734198692318547384975216175642983217586439853497621469123875
710000900000403000000000000000080200400000060503000009060090008000500040025000000,718256934259473681346819725671984253492135867583627419164392578937568142825741396
000045030010000800060020000500008000000100006007000000800000070400000500000600090,728945631915376824364821957531768249249153786687492315896534172473219568152687493
010900002000000704007000801003109200800400600000200000790081050030040000084000017,418937562259816734367524891643179285821453679975268143792381456136745928584692317
050000390680010050900074000030900080200000001010000000000700900100025740405000006,751286394684319257923574168537961482249857631816432579362748915198625743475193826
020700000000000389600008500040000010350091000100050000900400020006820000502000000,825739164714562389693148572249387615357691248168254793931475826476823951582916437
064000800000070200703000500200000710000800030080400000970020000000300040000006080,564291873819573264723648591246935718197862435385417629978124356652389147431756982
392406000045700329100020000008205670000093004000010900026500108000000403000900700,392456817645781329187329546938245671571693284264817935726534198859172463413968752
074090603000100007019720000960470000100000008000000956807306020500800000006000700,274598613385164297619723845968475132152639478743281956897316524521847369436952781
450260900020500140030900800900005703500700002000300000610438000204007050300150060,458261937729583146136974825962845713543719682871326594615438279284697351397152468
860000075300200060000400090074000100000076000006030000751040000600000500400000900,862391475349257861517468392974582136135976248286134759751849623698723514423615987
600030150709802060000960082000050840083006000497000000301500090902300018040001200,628437159759812364134965782216759843583246971497183625371528496962374518845691237
080400000004000025091000000205000070700600300000974000100020000000000901000000600,582467193674193825391285764265318479749652318813974256136829547427536981958741632
302790005600000700100350000010503904460200010000800670050030008000010360030000200,382796145645128739179354826217563984468279513593841672751632498824915367936487251
000003587063200010080000000020600000950002306007000200500020070310000920000800060,249163587763258419185947632824639751951782346637514298596321874318476925472895163
040027000000040060900000500600500003071000840000000000800100200510000708003000000,145627389238945167967381524682514973371269845459738612894173256516492738723856491
459703008872510000000000900900070045000098700000025080000237890700150000600084001,459763128872519364361842957986371245245698713137425689514237896798156432623984571
040806200600000150700900840807600400301000708052708000970000600100050004000060010,549816273628473159713925846897631425361542798452798361975184632136257984284369517
104000000000065000070000000000080560400000080920000000000403009060000200000100000,194832756832765491675941328713289564456317982928654173587423619361598247249176835
000000207000090000001082000506200000400010030010000090000401700089000600003000000,968354217254197368371682954536249871497816532812573496625431789189725643743968125
050930800209000410063701900007400600306800500980300000000050081504200796600000000,451932867279568413863741952127495638346817529985326174792654381514283796638179245
057040900000786050080300000928400501701605039000900000000890470006070010873060000,657241983239786154184359627928437561741625839365918742512893476496572318873164295
209000040000057080080200000000400390050000000000000600070020805000060001300900020,239681547641357289587249163762415398453896712198732654976124835824563971315978426
000025160030090000002006000000851639586000000309000000100000040090300006200007508,978425163631798254452136987724851639586973421319264875167589342895342716243617598
046007002800020504000100600059301068107250000200009000000804000590000140030605000,346587912871926534925143687459371268167258493283469751612894375598732146734615829
923000000000500600000900300000020043000040070800000000690000500500800000000030000,923461758481573692756982314175629843369148275842357169698214537537896421214735986
608000000000000039000000005530100700000002800090000000700000260000940000000300000,658493127214758639973261485532189746467532891891674352749815263326947518185326974
005900308700500200000603150400050000020300060900000810000020403061800020290000000,615942378739518246842673159486251937127389564953467812578126493361894725294735681
600800700000000403000000006800090260000240000500000000073000000000600090040000500,691834752782569413435712986814397265369245871527186349973451628258673194146928537
000900604010000800500830070049000050000580000000700000804090761000001000000400000,278915634413267895596834172749126358162583947385749216854392761927651483631478529
100600030000000609000050200000800510009400000030000007800002050000030070050090000,192684735785321649364957281247869513519473862638215497873142956926538174451796328
620000384050740020009000000908002006005017400300600000006800070704920000810000003,627195384153748629489263517978452136265317498341689752596834271734921865812576943
400200080038005001002080045600820009085700100009400000004030507800070000007060300,456217983938645271712389645641823759285796134379451862164938527893572416527164398
000000038050010000000000200000050640800307000900000000200800000010000500000900000,162579438358412796497683251731258649846397125925146873273865914619734582584921367
000050019100040030070800000510900680703002040000010000040237500031000000057000803,482356719165749238379821456514973682793682145826415397948237561231568974657194823
000048930802005007900002000750000000000000068200039070490003500500206784000800000,165748932832915647974362851756481293349527168281639475498173526513296784627854319
094000000000060200000000010250000600000408000009000700000700089500020000000000040,394271865871564293625983417258197634736458921419632758162745389543829176987316542
000700090008000000001000000050300040700000300000001000030590000200000601000000800,325716498678924513491835267952387146714659382863241975136598724289473651547162839
940300000000000062000000000005820010700100300400000000010060000009007400006400000,942356178183749562657281943395824617768195324421673859814962735239517486576438291
950060080410500000000000020000300407080000006530076000000680300301090508805002000,952763184418529673673841925296318457187954236534276891749685312321497568865132749
080000072000360040000000000002800307900000600805700000506000400001092080400000000,683954172219367845754281963162849357947523618835716294526178439371492586498635721
007080300312704008650000047905370000800000091000800050700000435000205070000937000,497586312312794568658123947965371284873452691241869753729618435136245879584937126
010090050000840070020000000800000430000010000700000000000004106006905000000300200,417693852569842371328157964851276439693418527742539618235784196186925743974361285
700600028900500000804000050578000430062807000000240800300090500000050070080470000,753614928926583741814729653578961432462837195139245867347192586691358274285476319
900805300007000200000030604014000000000980150090300000100560030050040720030000000,946825317387416295521739684814652973763984152295371846172568439659143728438297561
100760020000208060060010090000040800600009000790000000080000003004630100000000250,139765428475298361862413795521346879643879512798521634286157943954632187317984256
004350800071000000306870000000682900500003470010000300205108060008734000400000080,924356817871429635356871249743682951582913476619547328235198764168734592497265183
400000890700862000300590020820900000000100700900000600190000050000070460003000970,452713896719862345368594127826937514534126789971485632197648253285379461643251978
105602038008500706090000000700000200000900070000000004020040005350128000000365090,145672938238591746697483521714836259582914673963257184826749315359128467471365892
507000043000076000000000900900000608000430000000100000820300000730050060000080700,567891243394276185182543976943725618618439527275168394826317459731954862459682731
708060400020008007000090000075800000043000198001004675000703021900240000100006080,718562439429138567356497812675819243243675198891324675564783921987241356132956784
710080000080600002000040000206000500000030096400900000032000180500412000000000000,715283469384659712629147358296871543871534296453926871932765184568412937147398625
000000024800600000000000010500700300010000040000800000000050803690020000000000700,973185624821694537456273918564712389718539246239846175142957863697328451385461792
072000080000200070059030200000005412240600000710090050600703021020080500080020906,472561389836249175159837264968375412245618793713492658694753821321986547587124936
701264000900000400804059000549700800020000001010000059100500060000418500405900000,751264398962387415834159627549721836328695741617843259183572964296418573475936182
790400000000000020100000000000053480000062000000000000362801000000300900000000006,793428651684517329125639748216953487438762195579184263362891574857346912941275836
000200500801000000900000001400300090000500006000000000050001200070090000000000080,637218549841935672925467831412386795783529416596174328359841267278693154164752983
891400700000162940000700000300520189210040000005000000400800060050900000000000090,891453726537162948642798513364527189218349657975681234429875361156934872783216495
000270900010000050000500000900000408003105000000600000700080000080060010000000200,538276941417839652692514873951327468863145729274698135725481396389762514146953287
000703050026000000010090400300000040408120000000800000600400000000005901000000200,984713652726548319513296487372659148468127593159834726691472835247385961835961274
007030900020400003480900600304200580901700000000000000740000050005871406030090708,517638942629457813483912675374269581951783264862145397748326159295871436136594728
050100800000705024000239160403000700009650008205000000731006080004890500000001230,952164873316785924847239165463918752179652348285347691731526489624893517598471236
100020490006701000000060780069015207000200308080000000000398000200007800037140000,178523496946781523523964781369815247415279368782436915654398172291657834837142659
070608500060090810000570263800020900000040070009000032231409080090705024400300000,172638549365294817984571263843127956526943178719856432231469785698715324457382691
500020030000960700000000500400006085915700004608000070006058920897200600253000010,569427831381965742724831596472196385915783264638542179146358927897214653253679418
601003400000750081000000200400016800080000070560008000070200300300090108010835009,621983457934752681758164293497516832183429576562378914879241365345697128216835749
003060020090100000684070301000702109210508000809400070001027908070000402000380500,153869724792143856684275391465732189217598643839416275541627938378951462926384517
401003000300050200000090000000060080000800040090000000000600900700400000000000500,451283796369754218872196453243967185517832649698541327184675932735429861926318574
023170689000069003060000005004350020530000906000040001180400050940000000000000700,423175689815269473769834215694351827531782946278946531186497352947523168352618794
400036800390000056802100000623500000000410060710000000050800041000900605000050703,475236819391748256862195437623589174589417362714362598256873941137924685948651723
039070000000000400084000002400501000070600003500000080000936040600008100000400000,239874651156329478784165392423581967978642513561793284812936745647258139395417826
000000530406000000950100060030002981008010246090460000100206094000805010000300000,817624539426539178953187462634752981578913246291468753185276394342895617769341825
705000030000026000000300000060000102900700000000040000400000800000500070020100000,785419236394826517216357984867935142942761358153248769471693825639582471528174693
000130076006000090503900000900605080630000010700290000312040000000700608060000240,298134576146572893573968124924615387635487912781293465312846759459721638867359241
402905000010000035593810600201090000070200450050000080600300210030052000100008090,462935871718426935593817624281594367376281459954763182645379218839152746127648593
070000006000900300000000100000070800900004000405600000150300000000500090300000040,579813426241967385836425179613279854987154632425638917154392768768541293392786541
610000200500963000000000000000240500900000080703050000080020004006700090050000000,614578239572963841398412657861249573925137486743856912189325764236784195457691328
810000090600050000000007000020130000005000700040700600400900030000000200700000000,813264597679351482254897361927136854165489723348725619486972135591643278732518946
600300080049070000000000000820000060300100000000090000000806000050000700000000400,615324987249578613783961245821457369396182574574693821937846152458219736162735498
090000400000070050000000700000001070080400000000000005700350006400700800100600000,297165438843972651615843792962581374581437269374296185728354916456719823139628547
010256900040000001600480000300100006000048150080500730059000200274603010100800000,713256984548937621692481375325179846967348152481562739859714263274693518136825497
000570000400000300800000000090004600100800000000000700000200080050000020670000000,239571864417682395865439271793124658126857439584396712341265987958743126672918543
009302000500970001000800903075060008020700030000010000000400020902005700100027000,419352867583976241267841953375269418621784539894513672736498125942135786158627394
709040000540000610300902040000061050920008004000429000090307080060004205050000400,719645328542873619386912547438761952921538764675429831294357186863194275157286493
050608000000400010000000000406900000800000500000030002020050100000000860000000000,153698427689472315247513986416925738832764591795831642928356174571249863364187259
000072050080000300000008900020307506107490000406000700060501000019063070205080010,394672158681954327572138964928317546157496832436825791763541289819263475245789613
000078003192000000000001004500100940700050000000000065040900010300000007000000800,465278193192345678873691254538167942726459381914832765247983516389516427651724839
047062000000030105100000040905700000400008020001000000020000030004500900600000000,547162893862439175193875246935721684476958321281346759729614538314587962658293417
060070080000000364820364001073800200080120000002600000200090500401700000600000809,364571982715982364829364751173845296986127435542639178238496517491758623657213849
050000086000029000020080000400070901680500000000000800917006400000840710200000000,159734286876129543324685197435278961682591374791463852917356428563842719248917635
806351074100709530005048069200800000000670000600000900900100800364000000000007600,896351274142769538735248169271893456459672381683514927927136845364985712518427693
800675431700208060100000000300086100070030000020000000006500027403000000000160040,892675431734218569165394278349786152571932684628451793916543827453827916287169345
960030582040700000030000700504089000000000607000000450800900020009406030003208906,967134582248795361135862749574689213382541697691327458856973124729416835413258976
003498060167000000000070000890030010071580020400900000230000901005200000000040852,523498167167352498948176235892637514371584629456921783234865971785219346619743852
006190400085070006002000007100604790000000053500082060750930000000020049030000600,376195482485273916912468537123654798648719253597382164754936821861527349239841675
602380000001506300900040000030008460410060020000700010170403000020050096800600000,642389571781526349953147682539218467417965823268734915176493258324851796895672134
016085020820000001000030000000500860100200700000400000000064580040900000200000000,316785924827649351954132678472513869185296743639478215791364582548927136263851497
800000609000510000004020000370006000000000032000000010007400800510000000023000000,851374629269518374734629185372146598186795432945283716697432851518967243423851967
060130900200007050000000000480610520000000637000900001006095803745000296300000000,564138972239467158871529364487613529912854637653972481126795843745381296398246715
000030704902000500400000000000920050240050100000800003070164000104000097000390001,651239784932478516487615932713926458248753169596841273379164825164582397825397641
350208007000610050409000000900000203070050001600800700860000570020306000100400000,356298147782614359419537826945761283278953461631842795863129574524376918197485632
004000910801043000000000400000078093049010000000560000780604100400900500000185070,234756918891243765567891432152478693649312857378569241785634129413927586926185374
060002040180900205500340000370080100000096020010704000040000090692000500030500000,963852741184967235527341689379285164458196327216734958745613892692478513831529476
060024000080000600005000000000100800400090300000000070000508100270000004000300000,167824953384951627925736418732165849418297365596483271649578132273619584851342796
050309000890500000000000060200060000030000100000000500604070020000900000700000000,156329784897546231342718965275461893938257146461893572684175329523984617719632458
052000014000050070067000000591040680300107000206800000704003000000900500000000003,852736914439251876167489352591342687348167295276895431784523169613974528925618743
000680300170000900050000000300000802000100000000007000000200070800030000000000050,294685317178342965653971284317564892589123746426897531961258473845736129732419658
041700000600300820300000000070409000500000200030005000000150004210038700980000000,841726593657394821329581476172469358596813247438275619763152984214938765985647132
800406759020003800000108020090004302632580000000000501340092005500000040200040000,813426759726953814954178623195764382632581497487239561348692175569317248271845936
080000306005903007000000400200700090840300000000862034000031000530004000020008570,981427356465983217372156489213745698846319725759862134697531842538274961124698573
709000620000021000000060800314006052000500090020000000180630000432719560006000000,749358621863421975251967834314896752678542193925173486187635249432719568596284317
012000000090000010000600500000000029400000080000700000500000700000090300000810000,612935874395478216874621593157386429423159687968742135589263741241597368736814952
400900560080000001020000000000106403030000920000080000176500800000032090000070000,413927568789365241625418379257196483831754926964283715176549832548632197392871654
000681002630007008840020000005000601017400000000070080000310796100000000306092400,759681342632947158841523967485239671217468539963175284528314796194756823376892415
600000590304150000000000074010000060000200100507000000230000600800047000006090000,682734591374159286195826374913485762468273159527961438239518647851647923746392815
000000901500080000000000400040902000010000080000000060000100700690000000800700000,784623951529481637163579428348962175916357284275814369452138796697245813831796542
300008900840000005000020000000100004900000010208000000700000200000400060000500000,351648972842917635697325481536189724974253816218764359765891243189432567423576198
050701003470000500300650000047862100830005400000030200200047000506000070700506010,659721843471398526328654791947862135832175469165439287213947658586213974794586312
070009000000000563000430000600203974000000010300000000000780400409300200000100000,273659148194827563865431729658213974927548316341976852536782491419365287782194635
000900350320840000000130400008009004000000200090004807740600000000403980200000000,864927351321845679957136428578269134436718295192354867749682513615473982283591746
050000027106950000000000000000740600960000000020000000000005030007020000800000905,459683127176952483283417569315748692964231758728596341691875234547329816832164975
000000059041009700090000000700601800000204000500000000000100460050000300910080000,637842159841569732295317684729631845183254976564978213372195468458726391916483527
021034980095000370000859000760500000300000700009240000930085000200300056500002009,621734985895126374473859612764513298352968741189247563936485127247391856518672439
700089000000000032000000000600050900004300000300000000000106709900000040030204000,723689415859741632416523897681452973294367158375918264548136729962875341137294586
036007010004902000780000040020000705400600020000000030500070400000038000900040000,236487519154962378789315642321894765497653821865721934513279486642538197978146253
083500000500012400024000000712060000060059120400000008600000710000203000000006000,983547261576912483124638597712864359368759124495321678639485712851273946247196835
004060520800504000000003040000800305020000000090005000000902704306000100000040000,934167528812594637657283941461829375528376419793415286185932764346758192279641853
020000050060900001080050000604800000050300040000000209100040006975620800000105000,721436958563987421489251763694872135258319647317564289132748596975623814846195372
600010000030000080020000000169000000000700030500000000900000100000300500000806000,694518327731942685825637419169483752482765931573129846958274163246391578317856294
507000012020079500000000000070900830040207000000500704000080900200600070100000200,597846312326179548418325697672914835845237169931568724763482951289651473154793286
100508000000100402000020900000240000000050010300000000000603000040000500090000070,124598637987136452635724981861247395472359816359861724518673249743912568296485173
510003290600721850000054000002690500080035002051000000000200317230010000000040900,517863294694721853823954176742698531986135742351472689465289317239517468178346925
000000023000704000006100000100200000704000000500060000020030001080000400000000750,479856123213794568856123947168249375734518296592367814927435681685971432341682759
007060093401000000000000080000401200030600000000302000100000752000930600000000000,527168493481793526369524187976481235234659871815372964193846752742935618658217349
000842007004500002010000590000180076801306045000004100082010460769400001000020700,956842317374591682218763594435189276821376945697254138582917463769435821143628759
020000506806201000100000000050073000030000080000906000000824030060005700400100005,329748516846251379175639824958473162634512987712986453597824631261395748483167295
382000100010082300090051000500000093900105006200008070453890007060204905100000040,382769154715482369694351782541627893978135426236948571453896217867214935129573648
000703040960100000000000000740008039020060000800000000301800000000050206600000900,285793641964185327137642895746218539523964178819537462391826754478359216652471983
000807130207000900061000807010050278030000010058000009500600480103009502800300700,495827136287136954361594827614953278932478615758261349579612483143789562826345791
960100070000300900530094000309400000005700068100000000020067000000040300000020004,964182573812375946537694281389416752245739168176258439423967815698541327751823694
300640010000209073000010984023085469006103000000900030900000300080500000007800105,379648512841259673562317984123785469496123857758964231915476328284531796637892145
300500901210040000000090400084000500060720000000010090800003010530400069007900000,348576921219348657675192483184639572963725148752814396896253714531487269427961835
520000086030076100000800000300901027647030000102040000080200000015000003000050608,524319786839476152761825934358961427647532819192748365486293571915687243273154698
060130000000080507000000060708005000000900010200000000000007800010000030400000000,567132489134689527982754163798215346346978215251463978625347891819526734473891652
105008470007600000048700010280000050600907000034210009870520040000000706400070900,165398472327641598948752613289463157651987234734215869876529341592134786413876925
200000450000741000000060300407310900060000005000000200803500061900800500600123040,216938457538741692794265318457312986362489175189657234823594761941876523675123849
120064050379000000005000700800600010200900007500370000050180090960407300000206000,128764953379512846645839721837625419216948537594371268752183694961457382483296175
001604700600100003800000600020000860900080000000007009030260001074000200000001000,391654782652178943847392615725913864913486527486527139538269471174835296269741358
006790800840210000210000090000050401700800000900000000000302000070400100003900200,536794812849216357217538694328659471751843926964127583195362748672485139483971265
000470920800529000000000700320050000000210800100000500070000050009008000003100000,651473928847529316932681745324857691795216834186934572478362159519748263263195487
000081000000000609000000200406900800300000020905027000050070080010000004000610000,569281347832745619147396258426953871371864925985127463253479186618532794794618532
001027090050000403008004000237005009005430100604000308043100080009560030080043002,461327895952681473378954261237815649895436127614279358743192586129568734586743912
000450000030020507100080300370205000000006150020010070805000790000700800400000000,789453621634921587152687349371245968948376152526819473865132794293764815417598236
000800200103000000520090000000400053400603700300278000000005017060000400080007006,697831245143526978528794361872419653419653782356278194234965817765182439981347526
600030459489000000000019006500070001100005608790680040050802000800057032000900084,621738459489526713375419826568374291134295678792681345953842167846157932217963584
400100000300000980050003002000090310930500000000000450093427000007600045024000090,479182536312765984856943172745296318938514627261378459593427861187639245624851793
060200050200010600000050070308042010000739000690005000070560000040300100000001200,764293851285417693913856472358642719421739586697185324172564938549328167836971245
000006079807300000500000000074000000000509080000000300002070004010800003600000910,423186579867395421591427638274638195136549782985712346352971864719864253648253917
020901040006204800304700000009000703050000620000100000600073000030000010700000000,827961345516234879394785162169842753458397621273156984641573298935628417782419536
050020700013000000409000580000905600200000810030000000000300090000140000800000000,658429731713856942429713586184975623275634819936281457542367198397148265861592374
000090057900300000200000000000900800048000000050600000700000900000042070000050060,831496257965327481274518639627935814348271596159684723712863945596142378483759162
